file,artist,title,lyrics
output/rdf/genius/lyrics_The%20Beatles_Dig%20a%20Pony.ttl,The Beatles,Dig a Pony,"[Verse 1]
I dig a pony
Well, you can celebrate anything you want
Yes, you can celebrate anything you want
Oh!
I do a road hog
Well, you can penetrate any place you go
Yes, you can penetrate any place you go
I told you so

[Chorus]
All I want is you
Everything has got to be just like you want it to
Because

[Verse 2]
I pick a moon dog
Well, you can radiate everything you are
Yes, you can radiate everything you are
Oh, now
I roll a stoney
Well, you can imitate everyone you know
Yes, you can imitate everyone you know
I told you so

[Chorus]
All I want is you
Everything has got to be just like you want it to
Because
[Guitar Solo]

[Verse 3]
Ooh, now
I feel the wind blow
Well, you can indicate everything you see
Yes, you can indicate anything you see
Oh now
I load a lorry
Well, you can syndicate any boat you row
Yeah, you can syndicate any boat you row
I told you so

[Chorus]
All I want is you
Everything has got to be just like you want it to
Because7EmbedShare URLCopyEmbedCopy"
output/rdf/genius/lyrics_The%20Beatles_Octopuss%20Garden.ttl,The Beatles,Octopus’s Garden,"[Verse 1]
I'd like to be under the sea
In an octopus's garden in the shade
He'd let us in, knows where we've been
In his octopus's garden in the shade
I'd ask my friends to come and see
An octopus's garden with me

[Chorus]
I'd like to be under the sea
In an octopus's garden in the shade

[Verse 2]
We would be warm below the storm
In our little hide-a-way beneath the waves
Resting our head on the sea bed
In an octopus's garden near a cave
We would sing and dance around
Because we know we can't be found

[Chorus]
I'd like to be under the sea
In an octopus's garden in the shade

[Guitar Solo]

[Verse 3]
We would shout and swim about
The coral that lies beneath the waves (Lies beneath the ocean waves)
Oh what joy for every girl and boy
Knowing they're happy and they're safe (Happy and they're safe)
We would be so happy, you and me
No one there to tell us what to do

[Chorus]
I'd like to be under the sea
In an octopus's garden with you

[Outro]
In an octopus's garden with you
In an octopus's garden with you"
output/rdf/genius/lyrics_The%20Beatles_And%20Your%20Bird%20Can%20Sing.ttl,The Beatles,And Your Bird Can Sing,"[Verse 1]
You tell me that you've got everything you want
And your bird can sing
But you don't get me
You don't get me

[Verse 2]
You say you've seen seven wonders
And your bird is green
But you can't see me
You can't see me

[Bridge 1]
When your prized possessions
Start to weigh you down
Look in my direction
I'll be 'round, I'll be 'round

[Instrumental]

[Bridge 2]
When your bird is broken
Will it bring you down?
You may be awoken
I'll be 'round, I'll be 'round
[Verse 3]
You tell me that you've heard every sound there is
And your bird can swing
But you can't hear me
You can't hear me7EmbedShare URLCopyEmbedCopy"
output/rdf/genius/lyrics_The%20Beatles_Act%20Naturally.ttl,The Beatles,Act Naturally,"[Verse 1]
They're gonna put me in the movies
They're gonna make a big star out of me
We'll make a film about a man that's sad and lonely
And all I gotta do is act naturally

[Chorus]
Well I'll bet you I'm gonna be a big star
Might win an Oscar, you can never tell
The movies gonna make me a big star
'Cause I can play the part so well

[Verse 2]
Well I hope you'll come and see me in the movies
Then I know that you will plainly see
The biggest fool that ever hit the big time
And all I gotta do is act naturally

[Verse 3]
We'll make the scene about a man that's sad and lonely
And begging down upon his bended knee
I'll play the part and I won't need rehearsing
All I have to do is act naturally

[Chorus]
Well I'll bet you I'm gonna be a big star
Might win an Oscar, you can never tell
The movies gonna make me a big star
'Cause I can play the part so well

[Verse 2]
Well I hope you'll come and see me in the movies
Then I know that you will plainly see
The biggest fool that ever hit the big time
And all I gotta do is act naturally"
output/rdf/genius/lyrics_The%20Beatles_Think%20For%20Yourself.ttl,The Beatles,Think for Yourself,"[Verse 1]
I've got a word or two
To say about the things that you do
You're telling all those lies
About the good things that we can have
If we close our eyes

[Chorus]
Do what you want to do
And go where you're going to
Think for yourself
'Cause I won't be there with you

[Verse 2]
I left you far behind
The ruins of the life that you have in mind
And though you still can't see
I know your mind's made up
You're gonna cause more misery

[Chorus]
Do what you want to do
And go where you're going to
Think for yourself
'Cause I won't be there with you
[Verse 3]
Although your mind's opaque
Try thinking more if just for your own sake
The future still looks good
And you've got time to rectify
All the things that you should

[Chorus]
Do what you want to do
And go where you're going to
Think for yourself
'Cause I won't be there with you
Do what you want to do
And go where you're going to
Think for yourself
'Cause I won't be there with you

[Outro]
Think for yourself
'Cause I won't be there with youEmbedShare URLCopyEmbedCopy"
output/rdf/genius/lyrics_The%20Beatles_The%20Continuing%20Story%20of%20Bungalow%20Bill.ttl,The Beatles,The Continuing Story of Bungalow Bill,"[Chorus]
Hey, Bungalow Bill
What did you kill, Bungalow Bill?
Hey, Bungalow Bill
What did you kill, Bungalow Bill?

[Verse 1]
He went out tiger hunting with his elephant and gun
In case of accidents, he always took his mum
He's the all American, bullet-headed, Saxon mother's son
All the children sing

[Chorus]
Hey, Bungalow Bill
What did you kill, Bungalow Bill?
Hey, Bungalow Bill
What did you kill, Bungalow Bill?

[Verse 2]
Deep in the jungle, where the mighty tiger lies
Bill and his elephants were taken by surprise
So Captain Marvel zapped him right between the eyes
All the children sing

[Chorus]
Hey, Bungalow Bill
What did you kill, Bungalow Bill?
Hey, Bungalow Bill
What did you kill, Bungalow Bill?
[Verse 3]
The children asked him if to kill was not a sin
""Not when he looked so fierce,"" his mummy butted in
""If looks could kill, it would have been us instead of him""
All the children sing

[Chorus]
Hey, Bungalow Bill
What did you kill, Bungalow Bill?
Hey, Bungalow Bill
What did you kill, Bungalow Bill?
Hey, Bungalow Bill
What did you kill, Bungalow Bill?
Hey, Bungalow Bill
What did you kill, Bungalow Bill?
Hey, Bungalow Bill
What did you kill, Bungalow Bill?
Hey, Bungalow Bill
What did you kill, Bungalow Bill?
Hey, Bungalow Bill
What did you kill, Bungalow Bill?
Hey, Bungalow Bill
What did you kill, Bungalow Bill?

[Outro]
Eh, up!6EmbedShare URLCopyEmbedCopy"
output/rdf/genius/lyrics_The%20Beatles_Carry%20That%20Weight.ttl,The Beatles,Carry That Weight,"[Chorus]
Boy, you're gonna carry that weight
Carry that weight a long time
Boy, you're gonna carry that weight
Carry that weight a long time

[Instrumental Break 0:23-0:44]

[Verse]
I never give you my pillow
I only send you my invitations
And in the middle of the celebrations
I break down

[Chorus]
Boy, you're gonna carry that weight
Carry that weight a long time
Boy, you're gonna carry that weight
Carry that weight a long time

[Transition]"
output/rdf/genius/lyrics_The%20Beatles_Your%20Mother%20Should%20Know.ttl,The Beatles,Your Mother Should Know,"[Intro]
[Verse 1]
Let's all get up and dance to a song
That was a hit before your mother was born
Though she was born a long, long time ago
Your mother should know (Your mother should)
Your mother should know (Know)
Sing it again
Let's all get up and dance to a song
That was a hit before your mother was born
Though she was born a long, long time ago
Your mother should know (Your mother should)
Your mother should know (Know)
[Bridge]
[Verse 2]
Lift up your hearts and sing me a song
That was a hit before your mother was born
Though she was born a long, long time ago
Your mother should know (Your mother should)
Your mother should know (Know)
Your mother should know (Your mother should)
Your mother should know (Know)
[Bridge]
[Verse 3]
Sing it again
Da da dada da da da dada dada dada da da
Da dada da da
Though she was born a long, long time ago
Your mother should know (Your mother should)
Your mother should know (Know)
Your mother should know (Your mother should)
Your mother should know (Know)
Your mother should know (Your mother should)
Your mother should know (Know)7EmbedShare URLCopyEmbedCopy"
output/rdf/genius/lyrics_The%20Beatles_Rocky%20Raccoon.ttl,The Beatles,Rocky Raccoon,"[Verse 1]
Now somewhere in the black mining hills of Dakota
There lived a young boy named Rocky Raccoon
And one day his woman ran off with another guy
Hit young Rocky in the eye
Rocky didn't like that
He said, ""I'm gonna get that boy""
So one day he walked into town
Booked himself a room in the local saloon

[Chorus]
And Rocky Raccoon checked into his room
Only to find Gideon's bible
But Rocky had come equipped with a gun
To shoot off the legs of his rival

[Verse 2]
His rival it seems had broken his dreams
By stealing the girl of his fancy
Her name was Magill, and she called herself Lil
But everyone knew her as Nancy
Now, she and her man, who called himself Dan
Were in the next room at the hoe-down
And Rocky burst in, and grinning a grin
He said, ""Danny boy, this is a showdown""
But Daniel was hot, he drew first and shot
And Rocky collapsed in the corner
[Instrumental bridge]

[Verse 3]
Now the doctor came in stinking of gin
And proceeded to lie on the table
He said, ""Rocky, you met your match""
And Rocky said, ""Doc, it's only a scratch
And I'll be better, I'll be better, Doc, as soon as I am able""

[Chorus]
And now Rocky Raccoon, he fell back in his room
Only to find Gideon's bible
Gideon checked out, and he left it no doubt
To help with good Rocky's revival

[Outro]
C'mon, Rocky boy
C'mon, Rocky boy14EmbedShare URLCopyEmbedCopy"
output/rdf/genius/lyrics_The%20Beatles_I%20Saw%20Her%20Standing%20There.ttl,The Beatles,I Saw Her Standing There,"[Intro: Paul McCartney]
One, two, three, four!
[Verse 1: Paul McCartney, McCartney & John Lennon]
Well, she was just seventeen and you know what I mean
And the way she looked was way beyond compare
So how could I dance with another? (Oh)
When I saw her standing there?

[Verse 2: Paul McCartney, McCartney & John Lennon]
Well, she looked at me, and I, I could see
That before too long, I'd fall in love with her
She wouldn't dance with another (Woah)
When I saw her standing there
[Bridge: Paul McCartney & John Lennon]
Well, my heart went ""boom"" when I crossed that room
And I held her hand in mine

[Verse 3: Paul McCartney, McCartney & John Lennon]
Well, we danced through the night, and we held each other tight
And before too long, I fell in love with her
Now, I'll never dance with another (Woah)
Since I saw her standing there

[Guitar Solo: George Harrison]
[Bridge: Paul McCartney & John Lennon]
Well, my heart went ""boom"" when I crossed that room
And I held her hand in mine

[Verse 3: Paul McCartney, McCartney & John Lennon]
Oh, we danced through the night, and we held each other tight
And before too long, I fell in love with her
Now I'll never dance with another (Oh)
Since I saw her standing there

[Outro: Paul McCartney & John Lennon]
Oh, since I saw her standing there
Yeah, well, since I saw her standing there20EmbedShare URLCopyEmbedCopy"
output/rdf/genius/lyrics_The%20Beatles_Anna%20Go%20To%20Him.ttl,The Beatles,Anna (Go to Him),"[Verse 1]
Anna
You come and ask me, girl
To set you free, girl
You say he loves you more than me, so I will set you free
Go with him (Anna)
Go with him (Anna)

[Verse 2]
Anna
Girl, before you go now
I want you to know, now
That I still love you so, but if he loves you more
Go with him

[Chorus]
All of my life
I've been searching for a girl
To love me like I love you
Oh, now, but every girl I've ever had
Breaks my heart and leaves me sad
What am I, what am I supposed to do?
Oh-oh-oh-oh-oh-oh

[Verse 3]
Anna
Just one more thing, girl
You give back your ring to me, and I will set you free
Go with him
[Chorus]
All of my life
I've been searching for a girl to love me like I love you
But let me tell you now
But every girl I've ever had, breaks my heart and leave me sad
What am I, what am I supposed to do?
Oh-oh-oh-oh-oh-oh

[Verse 4]
Anna
Just one more thing, girl
You give back your ring to me, and I will set you free
Go with him (Anna)

[Outro]
Go with him (Anna)
You can go with him, girl (Anna)
Go with him6EmbedShare URLCopyEmbedCopy"
output/rdf/genius/lyrics_The%20Beatles_The%20Long%20and%20Winding%20Road.ttl,The Beatles,The Long and Winding Road,"[Verse 1]
The long and winding road that leads to your door
Will never disappear, I've seen that road before
It always leads me here
Lead me to your door

[Verse 2]
The wild and windy night that the rain washed away
